285,90
187,69
225,90
172,265
493,31
280,60
162,154
181,400
457,344
257,288
455,390
370,49
299,310
316,351
478,98
218,454
306,185
274,414
213,498
213,6
379,406
127,395
0,368
397,12
194,236
399,397
151,309
478,330
316,190
174,13
505,17
218,27
119,46
442,375
129,444
460,164
103,39
271,264
7,32
218,336
141,356
274,15
76,179
51,486
502,200
132,218
287,288
312,389
476,383
321,117
329,317
209,466
165,360
136,156
367,54
170,146
20,484
382,147
204,125
33,186
411,156
31,327
489,281
385,383
97,343
49,41
99,229
310,360
186,411
377,57
132,328
129,132
59,11
490,481
302,72
141,339
194,256
417,4
454,24
135,98
141,14
232,360
304,328
36,189
249,21
207,209
283,204
151,188
209,259
414,294
372,379
100,38
232,24
181,284
59,488
209,484
202,35
500,303
96,234
154,473
341,70
423,460
343,99
404,366
1,355
414,496
201,63
496,198
389,408
409,208
187,457
441,79
499,309
230,476
322,106
51,305
425,360
482,258
176,204
227,441
39,311
203,240
49,220
221,246
397,442
254,166
287,94
229,449
150,367
390,292
483,326
46,419
133,126
259,287
388,316
344,104
81,185
99,229
460,474
109,496
377,107
24,310
105,91
58,125
119,365
466,77
374,299
280,323
107,210
411,178
329,321
148,302
285,382
291,89
164,119
126,102
469,285
345,97
29,431
110,302
226,176
55,274
332,408
250,107
430,286
343,400
277,277
168,138
49,52
216,406
182,390
226,193
79,300
439,498
39,294
14,38
326,138
88,262
88,55
487,352
186,267
343,223
190,136
112,492
12,176
106,351
475,292
320,55
301,152
75,252
303,109
238,181
99,397
129,338
286,376
308,150
199,322
305,369
119,86
73,158
136,192
111,485
248,139
376,15
377,342
123,353
378,196
72,340
481,392
352,287
67,7
261,299
319,3
93,219
228,14
339,226
446,320
70,122
414,158
137,404
371,298
199,51
64,31
282,31
166,473
106,97
359,72
128,53
380,31
36,202
446,103
320,474
372,472
412,389
110,237
479,137
414,484
486,70
374,181
331,453
329,122
149,299
200,202
103,71
276,156
29,276
238,44
137,456
250,293
154,325
422,304
350,489
87,73
142,387
84,304
282,321
365,331
446,409
273,242
64,432
163,191
275,37
21,389
299,200
412,350
77,195
146,324
411,383
453,307
385,154
501,323
290,425
337,50
131,22
501,56
495,291
275,146
140,488
182,500
6,26
408,403
470,373
265,423
216,417
145,411
114,289
243,198
227,222
3,338
117,42
290,476
492,195
367,497
156,353
215,153
121,491
373,340
9,350
475,132
90,432
187,190
259,109
257,338
446,120
505,47
264,483
427,327
459,477
296,52
117,125
14,273
200,432
0,221
330,402
372,275
81,249
330,239
168,168
371,115
132,345
109,235
225,434
31,161
367,281
220,13
325,149
278,234
201,200
155,450
103,348
276,446
59,24
81,250
179,162
12,41
349,441
194,97
409,167
223,35
168,258
418,65
441,370
8,367
298,464
81,52
358,459
146,142
449,216
354,476
285,498
69,31
115,416
230,110
39,333
323,464
339,326
226,166
485,187
203,18
314,129
280,132
335,464
145,26
46,179
190,298
434,456
327,315
201,494
480,248
400,284
245,457
13,89
136,432
441,475
87,309
295,456
470,381
30,209
320,282
37,409
187,446
451,4
60,457
478,492
271,343
107,49
496,236
305,390
475,140
495,159
47,426
190,197
198,261
338,434
404,108
53,367
484,297
91,243
269,21
425,328
440,65
127,422
273,29
173,443
215,401
393,500
145,125
178,471
80,311
291,143
254,370
410,482
393,357
227,416
489,367
268,157
334,45
313,139
235,11
497,145
463,376
440,414
262,326
93,154
138,49
490,168
416,311
441,227
177,311
115,116
264,4
229,125
12,91
121,266
355,361
194,497
486,200
88,502
385,296
2,504
286,39
88,276
287,462
490,367
433,244
353,100
251,187
393,244
26,46
461,104
414,441
44,97
441,493
210,138
0,25
394,293
431,37
475,464
443,108
488,283
76,462
405,188
412,8
214,407
329,289
110,316
126,122
73,366
184,477
421,238
135,187
475,183
201,308
494,344
50,448
180,473
15,431
290,335
354,230
156,5
316,315
351,101
396,225
87,271
228,262
83,89
486,213
135,134
317,20
377,178
454,295
488,126
385,373
384,298
308,147
432,218
3,498
116,63
151,53
342,290
300,234
439,379
196,27
6,491
39,333
243,15
313,502
443,380
429,462
327,457
203,145
373,351
324,422
372,144
386,110
315,418
47,54
299,273
287,394
143,151
309,12
249,473
458,416
320,132
27,136
89,217
391,347
458,367
10,386
25,220
233,389
124,339
374,319
456,191
146,356
341,432
439,284
352,103
283,30
344,52
337,76
142,92
466,383
415,13
182,500
53,308
248,312
59,219
355,297
126,150
201,360
73,459
496,202
198,473
332,231
27,158
11,260
249,360
246,307
491,88
478,414
171,401
252,305
241,112
343,346
105,265
186,457
74,272
264,230
157,245
463,146
165,44
141,164
397,368
365,127
312,300
354,187
175,426
340,470
393,504
147,409
469,357
43,140
5,6
369,397
456,2
153,175
404,245
220,110
342,473
462,457
410,283
14,270
406,333
496,397
265,457
368,158
444,197
461,336
285,222
478,84
432,121
458,91
474,190
302,198
290,79
36,282
322,241
451,96
313,299
331,105
165,422
326,271
408,383
496,462
14,322
170,481
454,290
21,302
37,324
253,388
189,344
427,394
368,187
76,341
179,65
476,108
112,138
153,295
493,308
381,165
68,145
427,69
422,161
316,210
176,314
144,199
159,440
354,393
6,338
69,249
440,404
37,87
123,175
492,180
313,295
412,173
257,158
205,369
417,133
394,231
450,417
258,49
36,10
180,354
363,103
250,147
128,175
269,210
119,87
291,421
347,333
470,238
151,263
198,161
464,235
356,399
138,437
218,194
51,234
228,109
321,241
131,32
492,75
260,63
